id,created_at,text,in_flight
2034515716054097995,2026-03-19 06:22:00+00:00,RT @paranoidream: Grok ♥️ Imagine https://t.co/KjHVZrAPa0,False
2034515930999574602,2026-03-19 06:22:52+00:00,RT @skscartoon: It is amazing https://t.co/xveXodsamQ,False
2034516546165547146,2026-03-19 06:25:18+00:00,"RT @pmarca: Status: Day 19,977 of retardmaxxing. Things going really well.",False
2034517204490928371,2026-03-19 06:27:55+00:00,@JTLonsdale 🎯,False
2034517527615918089,2026-03-19 06:29:12+00:00,@Kekius_Sage Fermi Paradox,False
2034517770420035820,2026-03-19 06:30:10+00:00,"RT @Teslaconomics: @elonmusk I use Grok Heavy all the time now bc it’s so much faster… before, even though I had it, I didn’t use it as muc…",False
2034517903060677003,2026-03-19 06:30:42+00:00,@Grummz Yup,False
2034518096619401455,2026-03-19 06:31:28+00:00,Based just means knowing and saying the truth https://t.co/nDWRq7sLor,False
2034518365289722031,2026-03-19 06:32:32+00:00,@AdamLowisz Facts,False
2034518504586842545,2026-03-19 06:33:05+00:00,@travelingflying 😂,False
2034520918870131103,2026-03-19 06:42:41+00:00,@weeklyshowpod @CaseyNewton @noUpside Jon Stewart is an extremely skilled propagandist disguised as a truth-teller,False
2034521616735174848,2026-03-19 06:45:27+00:00,https://t.co/nqpKJ5sEUL,False
2034522880697160012,2026-03-19 06:50:29+00:00,@iamyesyouareno Yeah,False
2034523065196143035,2026-03-19 06:51:13+00:00,Starlink even works in an Arctic winter https://t.co/Mg53MU5uj2,False
2034525548412862853,2026-03-19 07:01:05+00:00,@steve4206989985 @AdamLowisz @weeklyshowpod @CaseyNewton @noUpside That was a gem,False
2034525806958121033,2026-03-19 07:02:06+00:00,@weeklyshowpod @CaseyNewton @noUpside He is a great comedian too,False
2034526226703077652,2026-03-19 07:03:46+00:00,"@bindureddy Google will win the AI race in the West, China on Earth and SpaceX in space",False
2034528132959703094,2026-03-19 07:11:21+00:00,https://t.co/5qZLU9Yf5F,False
2034528823476445682,2026-03-19 07:14:05+00:00,@RWMaloneMD Third trimester is unambiguously murder,False
2034529465506951246,2026-03-19 07:16:38+00:00,"@jhong The limiting factor will shift from chips to energy on Earth, then back to chips when space solar (star) power is unlocked",False
2034530126533419294,2026-03-19 07:19:16+00:00,"@teslaownersSV @pbeisel With some luck and acceleration using AI, we might be able to tape out AI6 in December",False
2034530354825134542,2026-03-19 07:20:10+00:00,"RT @elonmusk: @jhong The limiting factor will shift from chips to energy on Earth, then back to chips when space solar (star) power is unlo…",False
2034530632370688429,2026-03-19 07:21:17+00:00,@AdamLowisz 😂,False
2034530807289917678,2026-03-19 07:21:58+00:00,@Rothmus Again,False
2034530982980972709,2026-03-19 07:22:40+00:00,@EndWokeness @Timcast I believe him,False
2034531039557881867,2026-03-19 07:22:54+00:00,"RT @EndWokeness: Chicago train rider: ""I'ma kiII whites. I got out 2 days ago. I finna kiIl for real."" https://t.co/9aH5Kr6eOa",False
2034531535265898797,2026-03-19 07:24:52+00:00,"RT @XFreeze: Update your Grok app - New improvements made to Chat, Voice, and Imagine https://t.co/OE7s9OEUMy",False
2034531750312092141,2026-03-19 07:25:43+00:00,@visegrad24 Enough,False
2034532208011329667,2026-03-19 07:27:32+00:00,@gabriel1 That’s why we need America to stay the way it is,False
2034532315633004836,2026-03-19 07:27:58+00:00,@Grummz 🔥,False
2034532395408622059,2026-03-19 07:28:17+00:00,@EndWokeness !!,False
2034532779413880856,2026-03-19 07:29:49+00:00,@ksorbs He is a disgraceful liar,False
2034534654506840540,2026-03-19 07:37:16+00:00,"@jhong @c_valenzuelab We’ve been able to generate physics-accurate, real-time video for self-driving training &amp; testing at @Tesla_AI for a long time.

The compute required for this (roughly one H100 per HD camera) is still far too expensive for consumer use, but probably becomes affordable in 2 to 3",False
2034534873126560063,2026-03-19 07:38:08+00:00,@peterrhague Mass driver on the Moon ftw,False
2034535153821974822,2026-03-19 07:39:15+00:00,"RT @art_muse: Grok Imagine Template 3D Animation, it’s amazing! https://t.co/B9cYTOJrIM",False
2034536962506559691,2026-03-19 07:46:26+00:00,RT @0xmitsurii: Silicon Valley was way ahead of time. https://t.co/BuuMmjfLPv,False
2034538226292297812,2026-03-19 07:51:27+00:00,"@pbeisel Probably more like 160k wafers/month, factoring in yield",False
2034538733631148540,2026-03-19 07:53:28+00:00,RT @XFreeze: Grok is going to help us build a future that comes with best aesthetics and truth https://t.co/OkRx1MOozK,False
2034538773502136514,2026-03-19 07:53:38+00:00,@beffjezos 😂,False
2034539110011199961,2026-03-19 07:54:58+00:00,"RT @Juliet_Hanlon1: @art_muse Glad to love you grok, subscriber as of today
https://t.co/P5B0eVnGlv to make beauty of her forlorn dispositi…",False
2034539175870074977,2026-03-19 07:55:14+00:00,https://t.co/9BCLTaxMMQ,False
2034539325476802572,2026-03-19 07:55:49+00:00,Download https://t.co/u2y4RZSsOD,False
2034539870060949657,2026-03-19 07:57:59+00:00,"RT @ApoStructura: A 2016 SpaceX rendering of ITS (now Starship) sailing through the moon belts of Saturn:

Goes to show how consistent Spac…",False
2034539974763421726,2026-03-19 07:58:24+00:00,"RT @art_muse: Grok Imagine Template Future Past, try it out! https://t.co/BaxXIHdS3G",False
2034541136023560330,2026-03-19 08:03:01+00:00,@AdamLowisz 😂,False
2034541925366485035,2026-03-19 08:06:09+00:00,@ParadoxPopper @bumbadum14 https://t.co/bMYdc6LKur,False
2034542638339424315,2026-03-19 08:08:59+00:00,@sbarna @breakingbaht 💯🤣,False
2034543360204276152,2026-03-19 08:11:51+00:00,"RT @sbarna: @breakingbaht They could literally be in the process of being stabbed and think
 ""what a shame the systemically racist society…",False
2034543868394553483,2026-03-19 08:13:52+00:00,"Fashion in 2026 still looks like 2006.

Time for change! https://t.co/uZ5nqfmkgR",False
2034544146128749005,2026-03-19 08:14:59+00:00,@AdamLowisz Yes,False
2034544216819614055,2026-03-19 08:15:15+00:00,@adamcarolla @libsoftiktok Yeah,False
2034544423892320695,2026-03-19 08:16:05+00:00,"RT @Will_Tanner_1: Europe selected against this gene for centuries by hanging about 1% of each generation in a continual, harsh effort agai…",False
2034544538631733405,2026-03-19 08:16:32+00:00,@teslaownersSV ❤️,False
2034544803128738266,2026-03-19 08:17:35+00:00,Algorithm is better today than 3 months ago?,False
2034544881285443640,2026-03-19 08:17:54+00:00,@BillyM2k 😮‍💨,False
2034545390952075668,2026-03-19 08:19:55+00:00,"@AdamLowisz It should be able to do a good analysis today.

Grok outputting files in different formats is coming next week.",False
2034545676479328547,2026-03-19 08:21:03+00:00,RT @techdevnotes: Grok Imagine is Leading in Video Gen and Editing,False
2034545737724498296,2026-03-19 08:21:18+00:00,RT @teslaownersSV: Grok is the only AI I trust. Based AF.,False
2034546076318122165,2026-03-19 08:22:39+00:00,"Try Grok Imagine Chibi template. 

Super cute! https://t.co/uUP5czykey",False
2034546713743270205,2026-03-19 08:25:11+00:00,@IfindRetards They’re not entirely wrong tbh 🤷‍♂️,False
2034546995793482148,2026-03-19 08:26:18+00:00,@wil_da_beast630 💯🔫,False
2034547654190051603,2026-03-19 08:28:55+00:00,"RT @art_muse: Subscribe for exclusive prompts! Thank you for your support and encouragement, means a lot! ☺️🫶🏼

https://t.co/VT4utINnXb",False
2034548100048830688,2026-03-19 08:30:41+00:00,@Happycamperin12 @bindureddy 🚀,False
2034548717202841925,2026-03-19 08:33:08+00:00,@Thebestfigen 😂,False
2034548762207830224,2026-03-19 08:33:19+00:00,RT @Thebestfigen: 😂😂 https://t.co/sDfyxKA6QU,False
2034548981209202870,2026-03-19 08:34:11+00:00,"RT @XFreeze: There is absolutely no reason to blame white people for slavery, and it makes no sense. Africans sold their own into slavery,…",False
2034548996258382120,2026-03-19 08:34:15+00:00,@XFreeze Yes,False
2034549539710050309,2026-03-19 08:36:25+00:00,RT @matt42069i: @elonmusk The “Roman Empire” template is 🔥 🔥 ⚔️ https://t.co/cfikQXateB,False
2034549884586729791,2026-03-19 08:37:47+00:00,"RT @scarlettzen1: @elonmusk @Ahraam_e_missr Grok Imagine
30 sec https://t.co/w4KQBUKMAn",False
2034550835590619613,2026-03-19 08:41:33+00:00,"RT @SpaceX: Initial Super Heavy V3 and Starbase Pad 2 activation campaign complete, wrapping up several days of testing that loaded cryogen…",False
2034551093221605605,2026-03-19 08:42:35+00:00,"RT @QXsToo: As a user, it's simple. I open the @X app. Here's what I hope to see — and I suspect many of you do too:

1. Great, informative…",False
2034551854391296339,2026-03-19 08:45:36+00:00,It’s fun and super easy to use! https://t.co/z77TeI22yr,False
2034552480756060168,2026-03-19 08:48:06+00:00,"RT @JessePeltan: China Electricity Use (YoY):

manufacturing +6.4%
high-tech manufacturing +10.6%
datacenters +46%
EV charging +55% https:/…",False
2034555236271149354,2026-03-19 08:59:03+00:00,Cool https://t.co/O6BOLkEDXV,False
2034565482649666047,2026-03-19 09:39:46+00:00,Grok https://t.co/k4VculRnDZ,False
2034566021374501283,2026-03-19 09:41:54+00:00,https://t.co/DTIuTj95Ke,False
2034567229875089431,2026-03-19 09:46:42+00:00,RT @Handre: https://t.co/xA1O2QR4F3,False
2034568429362188790,2026-03-19 09:51:28+00:00,"Minute-long story made w Grok Imagine
 https://t.co/N8qnMkNsg0",False
2034568850495451442,2026-03-19 09:53:09+00:00,"RT @Tesla: To try out FSD Supervised, just book a demo drive at a Tesla location near you

You can also do a self-serve demo drive – no adv…",False
2034570230522073093,2026-03-19 09:58:38+00:00,@JessePeltan @AdamLowisz 😂,False
2034570487628751070,2026-03-19 09:59:39+00:00,RT @JCChristopher: I went to the exact same location of the Cybertruck accident shown in the Fox News video. This is the US-69/59 Eastex Fr…,False
2034570694646980702,2026-03-19 10:00:28+00:00,@anammostarac Yeah,False
2034572813701714067,2026-03-19 10:08:53+00:00,@mark_k @cursor_ai Coding will be generically available from many companies in a few months,False
2034573561709654412,2026-03-19 10:11:52+00:00,@Teslaconomics 💯,False
2034576004384162042,2026-03-19 10:21:34+00:00,RT @GnosisWolf: She’s a keeper. I hope she makes it. 🙏 https://t.co/ULh7wIuxK8,False
2034576021417340974,2026-03-19 10:21:38+00:00,@GnosisWolf 😂,False
2034623336563818839,2026-03-19 13:29:39+00:00,@libsoftiktok Karen strikes again 😂,False
2034624763717705809,2026-03-19 13:35:19+00:00,Made with @Grok Imagine,False
2034624887961288748,2026-03-19 13:35:49+00:00,@ApoStructura Exactly,False
2034625134087270525,2026-03-19 13:36:48+00:00,@ApoStructura Average payload mass delivered to orbit by Falcon 9 is higher than Shuttle too,False
2034625337762677178,2026-03-19 13:37:36+00:00,Be a dictator! https://t.co/imWXfEEK6z,False
2034627282028069301,2026-03-19 13:45:20+00:00,RT @SERobinsonJr: STARLINK: British Airways has revealed that its first aircraft fitted with Starlink is a Boeing 787-8 Dreamliner with reg…,False
2034627494272446587,2026-03-19 13:46:10+00:00,@uncledoomer This has happened so many times,False
2034627653509275713,2026-03-19 13:46:48+00:00,"RT @C_3C_3: “I'ma kiII whites. I got out 2 days ago.”

Democrats keep letting criminals out of jail to hunt white people.

Remember the Med…",False
2034627994141204594,2026-03-19 13:48:10+00:00,RT @tslaming: https://t.co/YaWAYDXIdP,False
2034628113590874148,2026-03-19 13:48:38+00:00,"RT @PeterDiamandis: You've got 8 billion potential customers on Earth, BUT...

In 2026, only ~5.3 billion have internet access. That means…",False
2034628323251573234,2026-03-19 13:49:28+00:00,@shanaka86 Hmm,False
2034628754983800896,2026-03-19 13:51:11+00:00,@C_3C_3 True,False
2034630247027708035,2026-03-19 13:57:07+00:00,RT @XFreeze: This multi-scene video entirely made with Grok Imagine https://t.co/6ghXyAMlp3,False
2034630386085699613,2026-03-19 13:57:40+00:00,@Suffragent_ Troubling,False
2034630430746697740,2026-03-19 13:57:50+00:00,@mark_k 💯,False
2034630591367581776,2026-03-19 13:58:29+00:00,Yes https://t.co/yfcZtuvCcY,False
2034631674483638534,2026-03-19 14:02:47+00:00,"RT @EndWokeness: Riviera Beach gunman: ""I shot every one of those people""

Lawyer: ""Shh… this is being recorded""

Gunman: ""I shot 'em in th…",False
2034632118924665262,2026-03-19 14:04:33+00:00,@ZubyMusic There is an onslaught of AI bots,False
2034633342386393557,2026-03-19 14:09:25+00:00,@xdNiBoR Yeah,False
2034635322483785884,2026-03-19 14:17:17+00:00,"RT @KatieMiller: The new Grok Imagine Chibi template. 

Being a kid with my kid. https://t.co/9PrAVYZPjm",False
2034635916229435634,2026-03-19 14:19:38+00:00,RT @SpaceX: https://t.co/J0mKMS0kWB,False
2034638595190149195,2026-03-19 14:30:17+00:00,"RT @teslaownersSV: The new Grok Imagine chibi template 

Tried it out on Elon 🤣 https://t.co/2RZKqcQuIS",False
2034638808164262155,2026-03-19 14:31:08+00:00,RT @TrumpWarRoom: Chibi Trump https://t.co/iPAX6RKk9u,False
2034676439187124285,2026-03-19 17:00:40+00:00,"RT @cb_doge: Global population to shrink this century as birth rate falls.

The world is set to have 200 mn fewer people than previously ex…",False
2034708345693905413,2026-03-19 19:07:27+00:00,@AmandaAskell Children are what really matter,False
2034709008029020207,2026-03-19 19:10:05+00:00,@SawyerMerritt @SpaceX SpaceX will ultimately deliver millions of tons to the Moon to build a self-growing city there and same for Mars,False
2034709299742863530,2026-03-19 19:11:14+00:00,@HarmlessYardDog We got lazy,False
2034710616028631083,2026-03-19 19:16:28+00:00,@shaunmmaguire Yeah,False
2034710771075273177,2026-03-19 19:17:05+00:00,Try Grok 4.20 Heavy https://t.co/CZnx6WAQ7K,False
2034711839096152235,2026-03-19 19:21:20+00:00,"RT @TheHumanoidHub: Ashok Elluswamy, Tesla's AI lead, during a GTC discussion, highlighting the fundamental similarity in AI approaches for…",False
2034712111977550168,2026-03-19 19:22:25+00:00,"RT @SawyerMerritt: Nvidia CEO Jensen Huang in new interview on orbital datacenters:

""The challenge of course is that cooling, you can't ta…",False
2034712153291419760,2026-03-19 19:22:35+00:00,@SawyerMerritt @wholemars Space is the way,False
2034712217787277632,2026-03-19 19:22:50+00:00,@BillyM2k 😂,False
2034712288872341964,2026-03-19 19:23:07+00:00,@skorusARK 💯,False
2034712472452833338,2026-03-19 19:23:51+00:00,@CNviolations 😂,False
2034713019201224723,2026-03-19 19:26:01+00:00,@libsoftiktok Yes,False
2034713036314091739,2026-03-19 19:26:05+00:00,@TheBabylonBee Too real,False
2034728607822831667,2026-03-19 20:27:58+00:00,RT @techdevnotes: Just noticed xAI has Potential,False
2034728804263018502,2026-03-19 20:28:45+00:00,"RT @grok: When one brain isn't enough, switch to Grok 4.20.

Four independent agents analyze your question, debate each other, and help you…",False
2034729219759251598,2026-03-19 20:30:24+00:00,@dogeofficialceo It’s so fun!,False
2034729450030731372,2026-03-19 20:31:18+00:00,@TheCinesthetic Great movie,False
2034729799340761141,2026-03-19 20:32:42+00:00,@aaronburnett 💯,False
2034731060530225208,2026-03-19 20:37:42+00:00,@TheBabylonBee 😂,False
2034731135646015797,2026-03-19 20:38:00+00:00,RT @curtis_yarvin: He who makes half a revolution digs his own grave,False
2034731389258801455,2026-03-19 20:39:01+00:00,@diana_dukic What needs to be better?,False
2034731489318048232,2026-03-19 20:39:25+00:00,@LayoffAI Wow,False
2034732065594515695,2026-03-19 20:41:42+00:00,@xdNiBoR That’s how we started out,False
2034736198686843149,2026-03-19 20:58:07+00:00,@Templarpilled Time to restore pride in Britain,False
2034739392955523363,2026-03-19 21:10:49+00:00,RT @seanhannity: I love Grok Imagine!! You have to try this. https://t.co/ZeYg8QADiu https://t.co/fUCgbhJLE3,False
2034742220537176246,2026-03-19 21:22:03+00:00,@SawyerMerritt Common story,False
2034742388934213801,2026-03-19 21:22:43+00:00,@doganuraldesign Me too,False
2034772343126729009,2026-03-19 23:21:45+00:00,"@dvorahfr Cool. 

Team is working on greatly improving speech quality and synchronization.",False
2034772437225914469,2026-03-19 23:22:07+00:00,"RT @dvorahfr: 30 seconds of Grok Imagine with two characters:
1- Create your characters
2- Animate them, using both characters as image ref…",False
2034772520319295536,2026-03-19 23:22:27+00:00,"RT @XFreeze: Grok Imagine has a lot of cool Templates

Try them...Have fun creating together with your friends and family https://t.co/jpjL…",False
2034772604490572155,2026-03-19 23:22:47+00:00,Cute 🥰 https://t.co/BVtXVbzfjE,False
2034772868907901132,2026-03-19 23:23:50+00:00,"RT @Tesla: We 
– design the chips &amp; hardware
– make the cars w/ said hardware
– collect real-world data at scale
– train the real-world AI…",False
2034773028257837379,2026-03-19 23:24:28+00:00,@jonstewart Not as good as you! Stop being so humble.,False
2034773787749884177,2026-03-19 23:27:29+00:00,"Major update to the 𝕏 AI recommendation algorithm rolling out next week. 

This will be open sourced at the same time.",False
2034782136071594033,2026-03-20 00:00:40+00:00,@40trillz @XFreeze Yes,False
2034782393639608343,2026-03-20 00:01:41+00:00,@PeterDiamandis Amazing Abundance is pretty compelling,False
2034782911657124039,2026-03-20 00:03:45+00:00,@grok @SpaceX69_420 @ChantalNatal @jonstewart Damn 🤣🤣,False
2034784086506836180,2026-03-20 00:08:25+00:00,RT @TTomTToro: https://t.co/y1HIGfhrOW,False
2034784100775850005,2026-03-20 00:08:28+00:00,@TTomTToro lol,False
2034785028513964527,2026-03-20 00:12:09+00:00,"RT @doganuraldesign: New Template: Cyber Garage

Upload your photo and turn your home into a cyberpunk research site.

Try it and share the…",False
2034785321414795502,2026-03-20 00:13:19+00:00,@charliebcurran 🔥😂,False
2034786513603756251,2026-03-20 00:18:04+00:00,@ArthurMacwaters Yup,False
2034786553952874612,2026-03-20 00:18:13+00:00,RT @piloly: BEV sales in Spain. Tesla is in first place. 🇪🇸 https://t.co/TgA5IsdYV2,False
2034786752335106178,2026-03-20 00:19:00+00:00,😂 https://t.co/LSuGyxAYIA,False
2034788600685203943,2026-03-20 00:26:21+00:00,@Huff4Congress @grok @nonieengel @xai Cute 🥰,False
2034788746483384790,2026-03-20 00:26:56+00:00,Cute https://t.co/pGpePBOUtf,False
2034789806405034341,2026-03-20 00:31:09+00:00,"@BillyM2k The reality is that there is massive cheating. 

But it is impossible to prove that without ID and in-person voting.",False
2034806212223815944,2026-03-20 01:36:20+00:00,This has been going on for a long time https://t.co/b5trSog7wk,False
2034807033082650827,2026-03-20 01:39:36+00:00,🥰 🇺🇸 https://t.co/HJNeCVLejz,False
2034807233746542620,2026-03-20 01:40:24+00:00,Tesla Semi is super fun to drive https://t.co/fs0uJRecdK,False
2034807488848306387,2026-03-20 01:41:24+00:00,RT @JessePeltan: Happy Solar Pessimism Chart Update Day to all who celebrate https://t.co/fpDxAdoa3D,False
2034824678024638586,2026-03-20 02:49:43+00:00,We don’t live in a democracy if our elected leaders fail to implement the will of the people https://t.co/hluxPitLw0,False
2034855037386858718,2026-03-20 04:50:21+00:00,RT @tetsuoai: Try the Chibi template on Grok Imagine 🤣 https://t.co/FG1ezQgd4W,False
2034855343629771106,2026-03-20 04:51:34+00:00,@JessePeltan Yup,False
2034857091132006829,2026-03-20 04:58:30+00:00,"@WR4NYGov Jon Stewart really is a diabolical propagandist, a subtle wielder of the knife of deception",False
2034859206600532264,2026-03-20 05:06:55+00:00,@AFpost Looks like he finally took some Ozempic,False
2034861384471916979,2026-03-20 05:15:34+00:00,@DrewPavlou True,False
2034861573882482733,2026-03-20 05:16:19+00:00,Nailed it https://t.co/3yVDJkQ9V9,False
2034861867676705060,2026-03-20 05:17:29+00:00,@libsoftiktok I believe him,False
2034861952280011197,2026-03-20 05:17:49+00:00,Madness https://t.co/UYPFsKlSjc,False
2034862409224204786,2026-03-20 05:19:38+00:00,@markpinc Yeah,False
2034862419844243841,2026-03-20 05:19:41+00:00,RT @markpinc: The truth about sf homelessness spending. Its squandered by bureaucracy.,False
2034862795033088088,2026-03-20 05:21:10+00:00,@0xGeeGee Wow,False
2034863434379284796,2026-03-20 05:23:43+00:00,Try using @Grok for your taxes! https://t.co/MVhYSy5PcP,False
2034870922147155987,2026-03-20 05:53:28+00:00,@brian_lovin @Eric_M_Stevens 🔥,False
2034877802613518763,2026-03-20 06:20:49+00:00,"@karpathy Cool, I will check it out",False
2034879067732980175,2026-03-20 06:25:50+00:00,RT @ksorbs: https://t.co/XTeMb8GXfG,False
2034879868966773234,2026-03-20 06:29:01+00:00,😂 https://t.co/ixRNlWVK9z,False
2034880709400375650,2026-03-20 06:32:22+00:00,@MayRockwood1959 !!,False
2034880838106849554,2026-03-20 06:32:52+00:00,RT @PlanetOfMemes: How do we free ourselves from this cycle? https://t.co/AxDZ0fUdrG,False
2034880939684503998,2026-03-20 06:33:16+00:00,@joeroganhq Yeah,False
2034881079430303784,2026-03-20 06:33:50+00:00,It’s super fun to drive! https://t.co/RSF3rYcGCR,False
2034881633468522760,2026-03-20 06:36:02+00:00,RT @paranoidream: we live in an amazing time 😂 https://t.co/pqDXXigchX,False
2034881816646361212,2026-03-20 06:36:46+00:00,Imagine https://t.co/UOXrx70P7m,False
2034882065989296296,2026-03-20 06:37:45+00:00,"Inevitably, this will be 4/20 😂 https://t.co/Z9DwCzJvMi",False
2034882369078141033,2026-03-20 06:38:57+00:00,"@pmarca Yeah, that’s actually going to happen. 

Real-time generated video specific to the user.",False
2034882454289621272,2026-03-20 06:39:18+00:00,"RT @Starlink: Starlink’s high-speed internet is available in your area.

Experience speeds up to 400+ Mbps to stream your favorite shows an…",False
2034883144403578880,2026-03-20 06:42:02+00:00,@AdamLowisz Same,False
2034883525837815921,2026-03-20 06:43:33+00:00,@JoshuaSteinman @Cernovich Is this for real?,False
2034884299825332603,2026-03-20 06:46:38+00:00,Banger 🤣🤣 https://t.co/2T8PMAXGh3,False
2034890497022673091,2026-03-20 07:11:15+00:00,https://t.co/FNjnZ9TOXS,False
2034890743253541196,2026-03-20 07:12:14+00:00,RT @cb_doge: https://t.co/54RSZUmaW4,False
2034892314330763359,2026-03-20 07:18:28+00:00,@Kpaxs I share Demis’s sentiments,False
2034893596781158467,2026-03-20 07:23:34+00:00,RT @XFreeze: Guess who?? https://t.co/oLJ5fD9wId,False
2034895182022549797,2026-03-20 07:29:52+00:00,@DrewPavlou Wow,False
